Ref,Val,Package,PosX,PosY,Rot,Side
"D969","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-156.350000,0.000000,top
"D970","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-156.350000,0.000000,top
"D971","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-156.350000,0.000000,top
"D972","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-156.350000,0.000000,top
"D973","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-156.350000,0.000000,top
"D974","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-156.350000,0.000000,top
"D975","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-156.350000,0.000000,top
"D976","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-156.350000,0.000000,top
"D977","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-156.350000,0.000000,top
"D978","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-156.350000,0.000000,top
"D979","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-156.350000,0.000000,top
"D980","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-156.350000,0.000000,top
"D981","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-156.350000,0.000000,top
"D982","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-156.350000,0.000000,top
"D983","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-156.350000,0.000000,top
"D984","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-156.350000,0.000000,top
"D985","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-156.350000,0.000000,top
"D986","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-156.350000,0.000000,top
"D987","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-156.350000,0.000000,top
"D988","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-156.350000,0.000000,top
"D989","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-156.350000,0.000000,top
"D990","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-156.350000,0.000000,top
"D991","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-156.350000,0.000000,top
"D992","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-156.350000,0.000000,top
"D993","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-161.350000,0.000000,top
"D994","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-161.350000,0.000000,top
"D995","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-161.350000,0.000000,top
"D996","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-161.350000,0.000000,top
"D997","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-161.350000,0.000000,top
"D998","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-161.350000,0.000000,top
"D999","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-161.350000,0.000000,top
"D1000","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-161.350000,0.000000,top
"D1001","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-161.350000,0.000000,top
"D1002","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-161.350000,0.000000,top
"D1003","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-161.350000,0.000000,top
"D1004","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-161.350000,0.000000,top
"D1005","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-161.350000,0.000000,top
"D1006","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-161.350000,0.000000,top
"D1007","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-161.350000,0.000000,top
"D1008","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-161.350000,0.000000,top
"D1009","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-161.350000,0.000000,top
"D1010","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-161.350000,0.000000,top
"D1011","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-161.350000,0.000000,top
"D1012","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-161.350000,0.000000,top
"D1013","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-161.350000,0.000000,top
"D1014","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-161.350000,0.000000,top
"D1015","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-161.350000,0.000000,top
"D1016","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-161.350000,0.000000,top
"D1017","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-161.350000,0.000000,top
"D1018","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-161.350000,0.000000,top
"D1019","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-161.350000,0.000000,top
"D1020","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-161.350000,0.000000,top
"D1021","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-161.350000,0.000000,top
"D1022","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-161.350000,0.000000,top
"D1023","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-161.350000,0.000000,top
"D1024","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-161.350000,0.000000,top
"D1025","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",-1.524000,-165.608000,0.000000,top
"D1026","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",-1.016000,-174.244000,0.000000,top
"D1027","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",203.849000,-186.182000,0.000000,top
"D1028","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",203.708000,-204.724000,0.000000,top
"D1029","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",203.708000,-195.326000,0.000000,top
"D1030","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",-1.016000,-203.962000,180.000000,top
"J1","USB_C_Receptacle","USB_C_3.1_10137062-00021LF",-2.584000,-194.056000,-90.000000,top
"J2","Conn_01x02","PinHeader_1x02_P2.54mm_Vertical",38.354000,-197.099000,0.000000,top
"Q1","Q_PMOS_GSD","SOT-23",20.000000,-168.500000,180.000000,top
"Q2","Q_PMOS_GSD","SOT-23",25.000000,-168.500000,180.000000,top
"Q3","Q_PMOS_GSD","SOT-23",30.000000,-168.500000,180.000000,top
"Q4","Q_PMOS_GSD","SOT-23",35.000000,-168.500000,180.000000,top
"Q5","Q_PMOS_GSD","SOT-23",40.000000,-168.500000,180.000000,top
"Q6","Q_PMOS_GSD","SOT-23",45.000000,-168.500000,180.000000,top
"Q7","Q_PMOS_GSD","SOT-23",50.000000,-168.500000,180.000000,top
"Q8","Q_PMOS_GSD","SOT-23",55.000000,-168.500000,180.000000,top
"Q9","Q_PMOS_GSD","SOT-23",60.000000,-168.500000,180.000000,top
"Q10","Q_PMOS_GSD","SOT-23",65.000000,-168.500000,180.000000,top
"Q11","Q_PMOS_GSD","SOT-23",70.000000,-168.500000,180.000000,top
"Q12","Q_PMOS_GSD","SOT-23",75.000000,-168.500000,180.000000,top
"Q13","Q_PMOS_GSD","SOT-23",80.000000,-168.500000,180.000000,top
"Q14","Q_PMOS_GSD","SOT-23",85.000000,-168.500000,180.000000,top
"Q15","Q_PMOS_GSD","SOT-23",90.000000,-168.500000,180.000000,top
"Q16","Q_PMOS_GSD","SOT-23",95.000000,-168.500000,180.000000,top
"Q17","Q_PMOS_GSD","SOT-23",100.000000,-168.500000,180.000000,top
"Q18","Q_PMOS_GSD","SOT-23",105.000000,-168.500000,180.000000,top
"Q19","Q_PMOS_GSD","SOT-23",110.000000,-168.500000,180.000000,top
"Q20","Q_PMOS_GSD","SOT-23",115.000000,-168.500000,180.000000,top
"Q21","Q_PMOS_GSD","SOT-23",120.000000,-168.500000,180.000000,top
"Q22","Q_PMOS_GSD","SOT-23",125.000000,-168.500000,180.000000,top
"Q23","Q_PMOS_GSD","SOT-23",130.000000,-168.500000,180.000000,top
"Q24","Q_PMOS_GSD","SOT-23",135.000000,-168.500000,180.000000,top
"Q25","Q_PMOS_GSD","SOT-23",140.000000,-168.500000,180.000000,top
"Q26","Q_PMOS_GSD","SOT-23",145.000000,-168.500000,180.000000,top
"Q27","Q_PMOS_GSD","SOT-23",150.000000,-168.500000,180.000000,top
"Q28","Q_PMOS_GSD","SOT-23",155.000000,-168.500000,180.000000,top
"Q29","Q_PMOS_GSD","SOT-23",160.000000,-168.500000,180.000000,top
"Q30","Q_PMOS_GSD","SOT-23",165.000000,-168.500000,180.000000,top
"Q31","Q_PMOS_GSD","SOT-23",170.000000,-168.500000,180.000000,top
"Q32","Q_PMOS_GSD","SOT-23",175.000000,-168.500000,180.000000,top
"Q33","Q_NMOS_GSD","SOT-23",16.000000,-5.000000,0.000000,top
"Q34","Q_NMOS_GSD","SOT-23",16.000000,-10.000000,0.000000,top
"Q35","Q_NMOS_GSD","SOT-23",16.000000,-15.000000,0.000000,top
"Q36","Q_NMOS_GSD","SOT-23",16.000000,-20.000000,0.000000,top
"Q37","Q_NMOS_GSD","SOT-23",16.000000,-25.000000,0.000000,top
"Q38","Q_NMOS_GSD","SOT-23",16.000000,-30.000000,0.000000,top
"Q39","Q_NMOS_GSD","SOT-23",16.000000,-35.000000,0.000000,top
"Q40","Q_NMOS_GSD","SOT-23",16.000000,-40.000000,0.000000,top
"Q41","Q_NMOS_GSD","SOT-23",16.000000,-45.000000,0.000000,top
"Q42","Q_NMOS_GSD","SOT-23",16.000000,-50.000000,0.000000,top
"Q43","Q_NMOS_GSD","SOT-23",16.000000,-55.000000,0.000000,top
"Q44","Q_NMOS_GSD","SOT-23",16.000000,-60.000000,0.000000,top
"Q45","Q_NMOS_GSD","SOT-23",16.000000,-65.000000,0.000000,top
"Q46","Q_NMOS_GSD","SOT-23",16.000000,-70.000000,0.000000,top
"Q47","Q_NMOS_GSD","SOT-23",16.000000,-75.000000,0.000000,top
"Q48","Q_NMOS_GSD","SOT-23",17.780000,-80.000000,0.000000,top
"Q49","Q_NMOS_GSD","SOT-23",17.780000,-85.000000,0.000000,top
"Q50","Q_NMOS_GSD","SOT-23",16.000000,-90.000000,0.000000,top
"Q51","Q_NMOS_GSD","SOT-23",16.000000,-95.000000,0.000000,top
"Q52","Q_NMOS_GSD","SOT-23",16.000000,-100.000000,0.000000,top
"Q53","Q_NMOS_GSD","SOT-23",16.000000,-105.000000,0.000000,top
"Q54","Q_NMOS_GSD","SOT-23",16.000000,-110.000000,0.000000,top
"Q55","Q_NMOS_GSD","SOT-23",16.000000,-115.000000,0.000000,top
"Q56","Q_NMOS_GSD","SOT-23",16.000000,-120.000000,0.000000,top
"Q57","Q_NMOS_GSD","SOT-23",16.000000,-125.000000,0.000000,top
"Q58","Q_NMOS_GSD","SOT-23",16.000000,-130.000000,0.000000,top
"Q59","Q_NMOS_GSD","SOT-23",16.000000,-135.000000,0.000000,top
"Q60","Q_NMOS_GSD","SOT-23",16.000000,-140.000000,0.000000,top
"Q61","Q_NMOS_GSD","SOT-23",16.000000,-145.000000,0.000000,top
"Q62","Q_NMOS_GSD","SOT-23",16.000000,-150.000000,0.000000,top
"Q63","Q_NMOS_GSD","SOT-23",16.000000,-155.000000,0.000000,top
"Q64","Q_NMOS_GSD","SOT-23",16.000000,-160.000000,0.000000,top
"R1","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",20.000000,-164.500000,0.000000,top
"R2","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",25.000000,-164.500000,0.000000,top
"R3","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",30.000000,-164.500000,0.000000,top
"R4","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",35.000000,-164.592000,0.000000,top
"R5","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",40.000000,-164.592000,0.000000,top
"R6","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",45.000000,-164.592000,0.000000,top
"R7","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",50.000000,-164.592000,0.000000,top
"R8","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",55.000000,-164.592000,0.000000,top
"R9","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",60.000000,-164.592000,0.000000,top
"R10","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",65.000000,-164.592000,0.000000,top
"R11","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",70.000000,-164.592000,0.000000,top
"R12","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",75.000000,-164.592000,0.000000,top
"R13","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",80.000000,-164.592000,0.000000,top
"R14","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",85.000000,-164.592000,0.000000,top
"R15","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",90.000000,-164.592000,0.000000,top
"R16","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",95.000000,-164.592000,0.000000,top
"R17","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",100.000000,-164.592000,0.000000,top
"R18","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",105.000000,-164.592000,0.000000,top
"R19","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",110.000000,-164.592000,0.000000,top
"R20","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",115.000000,-164.592000,0.000000,top
"R21","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",120.000000,-164.592000,0.000000,top
"R22","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",125.000000,-164.592000,0.000000,top
"R23","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",130.000000,-164.592000,0.000000,top
"R24","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",135.000000,-164.592000,0.000000,top
"R25","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",140.000000,-164.592000,0.000000,top
"R26","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",145.000000,-164.592000,0.000000,top
"R27","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",150.000000,-164.592000,0.000000,top
"R28","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",155.000000,-164.592000,0.000000,top
"R29","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",160.000000,-164.592000,0.000000,top
"R30","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",165.000000,-164.592000,0.000000,top
"R31","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",170.000000,-164.592000,0.000000,top
"R32","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",175.000000,-164.592000,0.000000,top
"R33","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",20.000000,-172.720000,180.000000,top
"R34","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",25.000000,-172.720000,180.000000,top
"R35","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",30.000000,-172.720000,180.000000,top
"R36","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",35.000000,-172.720000,180.000000,top
"R37","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",40.000000,-172.720000,180.000000,top
"R38","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",45.000000,-172.720000,180.000000,top
"R39","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",50.000000,-172.720000,180.000000,top
"R40","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",55.000000,-172.720000,180.000000,top
"R41","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",20.000000,-176.276000,180.000000,top
"R42","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",25.000000,-176.276000,180.000000,top
"R43","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",30.000000,-176.276000,180.000000,top
"R44","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",35.000000,-176.276000,180.000000,top
"R45","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",40.000000,-176.276000,180.000000,top
"R46","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",45.000000,-176.276000,180.000000,top
"R47","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",50.000000,-176.276000,180.000000,top
"R48","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",55.000000,-176.276000,180.000000,top
"R49","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",60.000000,-172.720000,180.000000,top
"R50","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",65.000000,-172.720000,180.000000,top
"R51","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",70.000000,-172.720000,180.000000,top
"R52","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",75.000000,-172.720000,180.000000,top
"R53","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",80.000000,-172.720000,180.000000,top
"R54","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",85.000000,-172.720000,180.000000,top
"R55","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",90.000000,-172.720000,180.000000,top
"R56","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",95.000000,-172.720000,180.000000,top
"R57","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",60.000000,-176.276000,180.000000,top
"R58","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",65.000000,-176.276000,180.000000,top
"R59","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",70.000000,-176.276000,180.000000,top
"R60","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",75.000000,-176.276000,180.000000,top
"R61","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",80.000000,-176.276000,180.000000,top
"R62","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",85.000000,-176.276000,180.000000,top
"R63","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",90.000000,-176.276000,180.000000,top
"R64","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",95.000000,-176.276000,180.000000,top
"R65","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",100.000000,-172.720000,180.000000,top
"R66","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",105.000000,-172.720000,180.000000,top
"R67","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",110.000000,-172.720000,180.000000,top
"R68","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",115.000000,-172.720000,180.000000,top
"R69","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",120.000000,-172.720000,180.000000,top
"R70","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",125.000000,-172.720000,180.000000,top
"R71","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",130.000000,-172.720000,180.000000,top
"R72","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",135.000000,-172.720000,180.000000,top
"R73","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",100.000000,-176.276000,180.000000,top
"R76","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",115.000000,-176.276000,180.000000,top
"R77","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",120.000000,-176.276000,180.000000,top
"R78","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",125.000000,-176.276000,180.000000,top
"R79","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",130.000000,-176.276000,180.000000,top
"R80","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",135.000000,-176.276000,180.000000,top
"R81","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",140.000000,-172.720000,180.000000,top
"R82","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",145.000000,-172.720000,180.000000,top
"R83","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",150.000000,-172.720000,180.000000,top
"R84","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",155.000000,-172.720000,180.000000,top
"R85","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",160.000000,-172.720000,180.000000,top
"R86","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",165.000000,-172.720000,180.000000,top
"R87","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",170.000000,-172.720000,180.000000,top
"R88","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",175.000000,-172.720000,180.000000,top
"R89","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",140.000000,-176.276000,180.000000,top
"R90","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",145.000000,-176.276000,180.000000,top
"R91","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",150.000000,-176.276000,180.000000,top
"R92","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",155.000000,-176.276000,180.000000,top
"R93","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",160.000000,-176.276000,180.000000,top
"R94","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",165.000000,-176.276000,180.000000,top
"R95","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",170.000000,-176.276000,180.000000,top
"R96","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",175.000000,-176.276000,180.000000,top
"R97","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-5.000000,-90.000000,top
"R98","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-10.000000,-90.000000,top
"R99","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-15.000000,-90.000000,top
"R100","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-20.000000,-90.000000,top
"R101","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-25.000000,-90.000000,top
"R102","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-30.000000,-90.000000,top
"R103","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-35.000000,-90.000000,top
"R104","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-40.000000,-90.000000,top
"R105","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-5.000000,90.000000,top
"R106","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-10.000000,90.000000,top
"R107","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-15.000000,90.000000,top
"R108","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-20.000000,90.000000,top
"R109","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-25.000000,90.000000,top
"R110","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-30.000000,90.000000,top
"R111","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-35.000000,90.000000,top
"R112","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-40.000000,90.000000,top
"R113","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-45.000000,-90.000000,top
"R114","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-50.000000,-90.000000,top
"R115","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-55.000000,-90.000000,top
"R116","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-60.000000,-90.000000,top
"R117","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-65.000000,-90.000000,top
"R118","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-70.000000,-90.000000,top
"R119","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",8.128000,-73.152000,180.000000,top
"R120","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",8.128000,-81.788000,180.000000,top
"R121","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-45.000000,90.000000,top
"R122","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-50.000000,90.000000,top
"R123","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-55.000000,90.000000,top
"R124","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-60.000000,90.000000,top
"R125","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-65.000000,90.000000,top
"R126","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-70.000000,90.000000,top
"R127","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-75.000000,90.000000,top
"R128","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.192000,-78.232000,0.000000,top
"R129","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",8.128000,-86.360000,0.000000,top
"R130","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-90.000000,-90.000000,top
"R131","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-95.000000,-90.000000,top
"R132","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-100.000000,-90.000000,top
"R133","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-105.000000,-90.000000,top
"R134","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-110.000000,-90.000000,top
"R135","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-115.000000,-90.000000,top
